1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,34,35,36,37,38,39,40,43,44,45,46,47,114,115,116,251,252,262,263,265,279,280,281,802,803,827,893,965,1384,1459,1460,1461,1462,1463,1464,1465,1466,1467,1468,1469,1470,1471,1472,1473,1474,1475,1476,1477,1478,1480,1481,future_id
0.980563046,0.622679091,0.140235697,0.802093323,0.809238774,0.204800966,0.524636557,0.630477392,0.832595405,0.820676384,0.568775342,0.367269599,0.465933648,0.081638644,0.86249231,0.73413204,0.71585159,0.727884397,0.560796426,0.953478923,0.207417813,0.890166626,0.643766091,0.142204244,0.383092341,0.491436596,0.427470244,0.401801783,0.469399452,0.784876606,0.786134352,0.913559826,0.482129578,0.89641665,0.443141279,0.338114132,0.895490706,0.717081868,0.802411984,0.047437857,0.659859331,0.865263154,0.766227884,0.289351511,0.43509842,0.165458668,0.221741503,0.302435793,0.545792518,0.283233912,0.286442559,0.493067703,0.53079444,0.705971065,0.354066961,0.343131352,0.854877782,0.714327232,0.640147141,0.530023498,0.67882824,0.749351396,0.127182337,0.142932756,0.57323412,0.220216263,0.111525413,0.995847073,0.316066824,0.527179413,0.244551221,0.194147841,0.302869751,0.936162904,0.489697827,0.355705871,0.973952968,0.163634868,0.502730912,0.215819575,1
0.735547839,0.301887256,0.427054193,0.403958109,0.065750904,0.11204332,0.129692281,0.464847603,0.471657528,0.077887301,0.992425604,0.155787953,0.027930017,0.543518362,0.050353614,0.271025693,0.024431735,0.623820603,0.033284802,0.836998151,0.392436418,0.297180466,0.618759825,0.316858565,0.780599359,0.389894499,0.758802855,0.702334737,0.444548092,0.047602365,0.754763352,0.807564917,0.569119019,0.442030919,0.717047112,0.282412964,0.477776423,0.711044514,0.6237025,0.563506494,0.19573308,0.360573761,0.131304493,0.010002148,0.578541059,0.730669494,0.129822158,0.58634756,0.41597131,0.285593536,0.935767125,0.292048953,0.72816094,0.181714769,0.258560578,0.97725264,0.751104348,0.299709368,0.988015116,0.224150734,0.159750699,0.017299512,0.590161976,0.482494083,0.865969109,0.878715629,0.350074694,0.00241875,0.225066537,0.256736016,0.705804263,0.391112537,0.6276378,0.037489953,0.116765053,0.956555928,0.60526219,0.993767638,0.606900781,0.649375893,2
0.483432222,0.687237519,0.788480352,0.682343503,0.55029665,0.173998654,0.258568949,0.959297502,0.102355205,0.432939912,0.58959399,0.791366995,0.089079051,0.848861642,0.203794267,0.51340263,0.043468198,0.645114849,0.591539957,0.950420325,0.14415337,0.233647687,0.455204588,0.269939413,0.513396476,0.13016368,0.688513003,0.476981835,0.017922663,0.562738738,0.982097833,0.061855057,0.067570594,0.369870011,0.526282077,0.998945093,0.630037232,0.932484532,0.045005153,0.609391861,0.148246727,0.617770944,0.549182394,0.696489134,0.320144611,0.532349764,0.769873929,0.882416516,0.841185485,0.597363873,0.405396841,0.306895442,0.401865501,0.948446469,0.725533199,0.337895684,0.806041274,0.553048346,0.047653733,0.553892567,0.562616948,0.087860145,0.782709983,0.444985315,0.278289048,0.08734253,0.770092609,0.90474394,0.814712464,0.709025605,0.767654887,0.085676054,0.1607491,0.503487339,0.717740485,0.322667398,0.269358393,0.440814941,0.146351614,0.29429408,3
0.978339658,0.251632885,0.057635004,0.432074485,0.356406735,0.050954806,0.819088003,0.708193592,0.664282446,0.536166766,0.726657796,0.932642803,0.035908448,0.685591802,0.700226386,0.137433135,0.502267476,0.746515078,0.307336468,0.437067575,0.859515458,0.380884964,0.705209102,0.127279703,0.214956604,0.538818232,0.794329203,0.134441238,0.188219138,0.566477625,0.344799854,0.71522033,0.417111999,0.692278466,0.310898486,0.173943264,0.473477817,0.69534328,0.088350648,0.324156281,0.94067102,0.485781344,0.904125027,0.866102963,0.244215046,0.638399652,0.804256001,0.459130516,0.528907223,0.589590261,0.098007114,0.714889958,0.697096884,0.623100501,0.853051295,0.394374541,0.503352996,0.966054956,0.349958892,0.729062374,0.038552449,0.400975676,0.145366116,0.713552203,0.687253644,0.242901894,0.415895922,0.448537067,0.253498778,0.210000686,0.316269752,0.671211164,0.635634427,0.696036234,0.291799031,0.842491562,0.965798213,0.610867863,0.941222117,0.623498008,4
0.096028012,0.866167244,0.24844136,0.529266397,0.495277951,0.261647975,0.640538007,0.34192112,0.513635861,0.236388058,0.634350092,0.166425365,0.981049216,0.262435064,0.055350123,0.389693315,0.503558093,0.361736452,0.453381752,0.228401104,0.023418752,0.616602581,0.540703435,0.105568608,0.183663321,0.614421518,0.336986478,0.617040162,0.915756129,0.417003821,0.355964453,0.407062281,0.637246116,0.137167965,0.883760967,0.353552208,0.680925246,0.616077332,0.567407086,0.843932917,0.090008806,0.583438095,0.27247406,0.359801241,0.718348879,0.696831426,0.433187448,0.443989225,0.450600918,0.084390551,0.580769695,0.34185555,0.714728385,0.584465839,0.233352785,0.442140918,0.630776705,0.188513913,0.906766032,0.73550407,0.323384105,0.757320683,0.045596626,0.87198135,0.487634931,0.504743392,0.239456934,0.778327275,0.996311929,0.571547053,0.913098982,0.156381408,0.243530194,0.098164559,0.546683346,0.467180229,0.449347398,0.442861474,0.823769652,0.29714236,5
0.488014731,0.462205433,0.210959494,0.729599742,0.780989382,0.980849608,0.010529731,0.310203476,0.773811939,0.785965972,0.506942729,0.340510232,0.830817752,0.001779324,0.605867003,0.945488589,0.786507029,0.047039961,0.813934344,0.795291047,0.225411489,0.133979622,0.688501732,0.944021113,0.132775731,0.60213552,0.168085784,0.410889484,0.950682153,0.943214752,0.629114899,0.503401991,0.632648403,0.674778234,0.445563656,0.017335671,0.278573495,0.305724951,0.790454476,0.436129014,0.054970664,0.928273948,0.944142908,0.946532275,0.573186761,0.391544476,0.97817411,0.912693311,0.396383029,0.036112705,0.039878649,0.157737981,0.05759544,0.269165327,0.599599456,0.558284159,0.615303963,0.123314437,0.310979963,0.624081327,0.183596042,0.742157663,0.115119728,0.530459692,0.482460938,0.684528565,0.55579236,0.079598266,0.809706227,0.708766726,0.385869653,0.762554617,0.467885314,0.982223855,0.141714774,0.515799746,0.837631386,0.011575283,0.410653415,0.596686075,6
0.269385568,0.947021459,0.464997381,0.334961411,0.847444075,0.365506965,0.356352091,0.153452137,0.142968799,0.591146077,0.120892585,0.459993044,0.592495993,0.335734905,0.703737016,0.696994146,0.43629168,0.749054163,0.522717109,0.694724629,0.050913936,0.76946642,0.609207058,0.782153369,0.267678849,0.284355606,0.60046029,0.104168035,0.497692638,0.766083361,0.762284573,0.773751529,0.487430658,0.809213422,0.9852074,0.855021294,0.363269141,0.676343578,0.163802371,0.773357736,0.878923409,0.468027028,0.35040598,0.559798039,0.811896398,0.641969281,0.167680715,0.557185636,0.3658928,0.720601249,0.148774054,0.249014553,0.432987429,0.903861343,0.980576639,0.257619931,0.193598263,0.206091242,0.829297915,0.685544283,0.676382363,0.731760605,0.964751735,0.955217954,0.103793289,0.229994877,0.408418189,0.003570819,0.338602109,0.345260771,0.420964232,0.95741839,0.819522353,0.781192544,0.340563296,0.075634524,0.209180208,0.939574627,0.548558575,0.817305039,7
0.434529147,0.414033462,0.967792739,0.177251788,0.849053748,0.311241299,0.492375197,0.325808138,0.316492828,0.688926211,0.606924476,0.074248479,0.416893469,0.560097381,0.504204353,0.601817383,0.580262778,0.276419288,0.130648577,0.457524901,0.956996391,0.343439073,0.620069966,0.120816025,0.191765886,0.032528671,0.959942115,0.489470896,0.269291653,0.221909318,0.438453122,0.67314589,0.887292671,0.793098739,0.753050528,0.936857839,0.938050198,0.519381557,0.048204697,0.255500371,0.714193325,0.201035686,0.445373287,0.190238022,0.422057258,0.93732622,0.074499971,0.960036275,0.078958528,0.091818038,0.730614544,0.22826788,0.929103531,0.054991848,0.976726613,0.330308582,0.60771055,0.47830875,0.739117918,0.282623745,0.276184994,0.730228441,0.421702907,0.740212446,0.182967248,0.486846625,0.473742583,0.388368602,0.376503841,0.796509996,0.397741969,0.240437805,0.391603593,0.772710755,0.528617912,0.862545389,0.462426288,0.668980387,0.369784921,0.353365556,8
0.899372525,0.775247193,0.600309664,0.141037065,0.984299321,0.825720059,0.552312229,0.659274688,0.137320925,0.514086608,0.62705508,0.185544184,0.694035826,0.157037729,0.023785401,0.020819537,0.866987918,0.409089745,0.759459217,0.516632681,0.219546359,0.143701542,0.355443316,0.639056052,0.547193749,0.836668851,0.433955074,0.36746888,0.69464537,0.64046163,0.376085726,0.071806138,0.894807827,0.955522853,0.542701243,0.249441281,0.230050217,0.383138903,0.020264284,0.550416062,0.461228549,0.922686276,0.879789575,0.987815845,0.001437221,0.630715433,0.62025548,0.816294678,0.762172009,0.754471289,0.60652494,0.30703461,0.662055298,0.726105632,0.690790269,0.49066682,0.238664204,0.628112207,0.327477635,0.292854347,0.056737048,0.323732124,0.448092881,0.329536378,0.047258898,0.319503885,0.17236899,0.921320003,0.49811768,0.699914144,0.631664723,0.594421747,0.245082293,0.511816924,0.674921572,0.932993991,0.355810597,0.879839309,0.169056512,0.120677963,9
